id,current_rating,potential_rating,height,weight,preferred_foot,skill_moves,value,wage,ball_control,strength,long_shots_level
243903,72,72,188,85,Right,3,1.700.000,23,66,86,Good
208052,74,74,180,75,Right,3,3.400.000,12,72,70,Good
171574,69,69,183,75,Right,1,130,2,15,62,Fair
241197,61,71,185,74,Right,2,600,4.2,40,72,Fair
225686,65,71,169,64,Right,3,1.000.000,2.6,60,58,Good
244395,61,64,175,68,Right,3,375,2.1,62,41,Good
251894,64,78,180,73,Right,3,1.300.000,4.9,67,66,Good
236550,59,71,183,72,Right,2,500,1.7,59,65,Good
250786,62,77,178,73,Left,2,800,2.2,49,46,Fair
204071,67,67,174,68,Left,4,875,3.1,66,58,Good
226803,71,73,188,88,Right,2,1.800.000,4.7,61,85,Fair
243000,71,71,178,65,Left,2,1.600.000,5.4,71,66,Good
215660,64,64,188,79,Right,2,525,2.6,63,68,Good
222513,69,73,175,76,Left,3,1.800.000,13.5,71,54,Good
257413,59,74,186,77,Right,2,475,1.3,64,44,Good
246828,61,63,191,83,Right,2,350,1.3,62,90,Good
226229,77,82,186,76,Right,3,13.000.000,45,69,79,Good
230607,63,66,178,72,Right,2,550,1.3,67,71,Good
219090,67,73,180,68,Left,2,1.300.000,4.5,57,77,Fair
203864,73,76,182,77,Right,3,3.100.000,11.5,73,79,Good
237438,65,72,190,83,Left,2,1.300.000,2.2,64,78,Good
138798,72,72,185,77,Right,1,50,5.3,35,73,Fair
235405,68,78,188,74,Right,2,2.300.000,16,59,75,Fair
199890,70,71,174,73,Right,3,1.500.000,4.3,68,61,Good
221016,75,75,184,76,Left,3,4.900.000,20.5,72,75,Good
238667,62,65,187,78,Left,2,400,1.3,53,75,Fair
225956,69,74,178,69,Right,3,1.900.000,11,70,63,Good
242492,63,67,180,74,Right,2,600,3.3,65,62,Good
187924,73,73,187,79,Right,3,2.700.000,31,76,68,Excellent
226679,65,68,178,67,Right,3,875,4,66,57,Good
205119,65,65,179,79,Right,2,675,3.9,64,68,Good
253779,59,60,176,75,Right,4,250,2.4,58,66,Good
237592,64,67,182,78,Right,3,650,2.2,60,72,Good
230257,71,71,172,69,Right,3,2.000.000,11,75,66,Good
232790,65,65,181,75,Right,1,110,1.8,13,60,Fair
248565,67,73,172,64,Right,3,1.400.000,3,66,57,Good
235055,72,72,180,76,Right,2,2.100.000,17,64,70,Fair
253283,71,87,175,65,Right,3,4.300.000,17,70,61,Good
177273,73,73,177,70,Right,2,1.800.000,36,64,72,Good
233882,57,67,178,71,Left,2,325,1.9,50,60,Good
209839,72,74,188,84,Right,2,2.200.000,6.7,63,82,Good
213864,65,71,183,75,Right,2,900,1.3,57,68,Fair
258135,57,62,180,75,Right,2,220,2.1,61,55,Fair
212776,61,61,180,76,Right,2,250,1.3,55,61,Good
244116,64,64,177,72,Right,2,475,1.6,56,67,Fair
188782,71,71,185,76,Right,2,1.100.000,8.3,54,79,Fair
193064,65,65,184,80,Right,2,210,2,49,79,Fair
228237,72,72,188,88,Right,3,,,69,84,Good
255707,54,64,175,65,Right,2,210,1.3,50,45,Good
248836,53,68,188,80,Right,2,200,1.4,56,72,Fair
188278,67,67,189,84,Right,1,625,1.3,16,62,Fair
239076,60,69,190,77,Right,1,425,1.3,16,38,Fair
191409,62,62,182,78,Right,2,300,3.8,63,71,Good
257690,49,61,178,72,Right,2,100,1.3,50,51,Fair
173660,63,63,170,67,Right,2,300,2.2,61,66,Good
231446,62,74,178,73,Right,3,875,5.6,64,68,Good
256982,57,66,170,68,Left,2,325,1.3,54,58,Fair
236679,78,84,167,63,Left,3,20.000.000,8.7,81,59,Excellent
203537,72,72,190,78,Left,4,2.200.000,31,73,73,Good
228667,62,72,183,79,Right,2,750,1.3,64,66,Good
240856,62,72,185,76,Right,1,700,1.4,13,40,Fair
215119,74,79,167,67,Right,3,4.900.000,13.5,75,64,Good
255642,56,65,173,65,Right,2,300,1.7,50,47,Good
238685,68,68,180,80,Right,2,750,6.7,54,70,Fair
246433,62,62,182,75,Right,3,170,1.3,65,67,Good
233533,62,62,189,82,Right,2,220,2.5,35,91,Fair
257222,50,66,185,80,Right,2,110,1.3,43,71,Fair
237823,68,81,171,65,Right,3,2.700.000,31,70,60,Good
222322,58,66,178,75,Right,2,400,1.3,56,66,Good
209072,66,66,179,80,Right,2,725,4,69,76,Fair
215051,76,76,188,80,Right,2,5.500.000,14.5,62,77,Good
243631,65,76,178,69,Right,3,1.400.000,5.9,72,66,Good
166879,61,61,188,86,Right,2,50,1.3,57,82,Good
210603,74,74,171,62,Right,3,3.400.000,28,71,58,Good
252470,61,75,175,68,Right,3,675,1.3,60,43,Good
204210,65,65,193,88,Right,2,450,2.2,56,68,Good
237989,70,70,182,80,Right,3,1.400.000,5.8,73,66,Good
228685,61,66,174,74,Right,3,450,1.6,60,71,Good
257672,57,63,181,78,Right,3,220,1.3,57,63,Good
246599,64,77,177,70,Right,3,1.300.000,1.3,68,57,Good
215401,65,65,185,75,Right,3,675,1.7,64,82,Good
258587,50,69,172,70,Left,2,110,1.3,40,49,Fair
228410,67,73,193,80,Right,1,1.200.000,12,16,67,Fair
214986,70,70,176,74,Right,2,1.200.000,4,62,71,Fair
244731,71,79,177,68,Right,2,3.800.000,8.2,66,59,Excellent
212151,83,88,193,78,Right,1,38.000.000,49,15,66,Fair
230923,70,70,181,76,Right,3,1.200.000,4,67,77,Fair
255570,64,82,173,68,Right,3,1.300.000,5.3,67,57,Good
216811,70,70,196,88,Right,2,900,4,53,92,Fair
241163,60,73,173,68,Right,3,550,2.7,63,34,Good
212501,78,83,189,88,Right,2,16.500.000,60,75,85,Excellent
239651,62,70,187,80,Right,1,700,2.2,32,59,Fair
241499,69,69,185,85,Right,3,1.300.000,7.9,65,93,Good
258342,53,68,183,76,Right,2,190,1.3,44,66,Fair
202151,74,74,178,72,Left,3,3.800.000,23,73,71,Excellent
248712,60,75,185,83,Right,2,550,1.3,64,66,Good
211287,72,72,178,71,Right,4,2.200.000,10.5,73,60,Good
183643,66,66,191,89,Right,1,400,1.9,23,79,Fair
240322,61,72,180,73,Right,2,625,1.7,58,71,Fair
224433,64,69,189,74,Left,2,700,1.3,57,74,Fair
259103,57,63,188,81,Left,2,220,3.1,38,80,Fair
230020,78,79,186,70,Right,4,14.500.000,33,80,71,Excellent
194885,67,67,172,72,Right,3,775,4,66,56,Good
254361,64,70,182,85,Right,2,750,3.1,60,76,Fair
202501,72,75,176,67,Left,2,2.500.000,13,61,70,Good
251499,61,75,182,78,Right,2,700,2.6,62,69,Good
234960,60,70,175,75,Right,2,475,1.9,55,67,Fair
224599,73,75,191,83,Right,1,2.200.000,7.9,24,72,Fair
240772,61,74,178,64,Left,3,725,3.8,60,50,Good
238040,67,76,186,77,Left,2,1.900.000,1.8,65,79,Fair
251163,56,69,170,60,Right,2,300,1.3,52,37,Fair
255989,57,68,180,80,Right,1,275,1.3,15,55,Fair
238555,73,82,169,66,Right,4,,,74,58,Good
245065,70,80,169,65,Left,3,3.000.000,2.9,67,58,Fair
247058,54,70,184,74,Right,1,220,1.3,13,51,Fair
202014,65,65,186,80,Right,2,550,1.3,52,76,Fair
183706,70,70,178,83,Left,3,1.400.000,15.5,61,82,Excellent
221774,71,71,189,73,Right,3,1.700.000,8.9,65,76,Good
223749,71,77,174,70,Left,3,2.700.000,12.5,74,58,Excellent
245435,53,59,189,82,Right,1,110,3.2,27,67,Fair
224126,67,67,192,78,Left,3,900,4.9,65,82,Good
207646,63,65,178,80,Right,2,475,2.2,62,74,Fair
251026,67,67,174,70,Right,3,900,2.5,66,67,Good
256219,64,73,177,72,Left,2,1.200.000,1.3,62,48,Good
236818,53,65,178,64,Left,2,200,4,59,53,Good
210880,70,70,178,76,Right,3,1.300.000,7.8,63,76,Good
241925,66,73,178,69,Right,3,1.500.000,10.5,66,46,Good
208049,68,68,169,66,Right,2,1.100.000,6.4,67,62,Good
210029,68,69,180,74,Right,2,1.200.000,9.4,61,72,Good
246649,63,80,185,72,Right,3,1.100.000,1.3,62,62,Good
244674,57,71,188,76,Right,2,325,1.3,48,63,Fair
206407,74,74,172,66,Right,3,825,15.5,73,56,Good
193706,70,70,193,85,Right,2,1.300.000,5.5,54,85,Good
203605,80,80,182,81,Right,3,17.000.000,37,77,79,Good
255065,57,70,177,75,Right,2,350,1.6,62,65,Good
257058,63,63,173,68,Left,2,375,1.3,60,45,Fair
220165,72,74,184,85,Right,3,2.700.000,34,69,76,Good
198849,65,65,184,80,Right,2,550,2.7,68,75,Excellent
244224,54,69,175,70,Right,2,220,3.1,58,51,Good
258207,61,68,174,70,Right,2,575,1.7,67,47,Good
253918,59,65,184,80,Right,2,325,2.3,60,62,Good
251925,54,64,170,67,Right,2,220,1.6,58,42,Fair
255435,55,70,179,71,Right,2,275,1.3,55,51,Fair
257408,59,67,187,80,Left,2,425,1.3,52,70,Fair
201268,62,63,180,72,Right,2,425,1.3,64,60,Good
209658,85,88,189,76,Right,3,64.000.000,100,85,88,Excellent
241026,69,79,179,74,Right,3,2.800.000,4.4,68,61,Excellent
217646,69,69,183,81,Left,1,220,4.1,27,64,Fair
253332,59,69,175,70,Right,2,450,1.8,68,46,Good
190653,74,74,171,66,Right,4,3.700.000,36,72,56,Good
219571,74,77,183,77,Right,3,4.900.000,18,76,72,Excellent
247721,63,78,177,75,Right,3,1.000.000,5.5,67,63,Fair
211141,62,62,180,74,Left,2,300,3.1,45,76,Good
246833,59,67,181,76,Right,2,450,3.2,62,60,Good
226232,63,68,183,77,Right,2,650,2.2,61,77,Good
223030,70,71,186,84,Right,3,1.600.000,7.6,67,83,Excellent
214343,69,69,181,77,Right,2,1.100.000,6.9,64,79,Fair
189472,77,77,186,77,Right,2,6.500.000,25.5,65,89,Fair
256130,55,69,180,75,Left,2,275,2.2,49,59,Fair
232271,63,71,177,72,Left,2,900,2.5,61,56,Fair
248084,67,67,178,74,Left,2,825,3,66,60,Good
253762,55,65,180,72,Left,2,250,1.4,45,59,Fair
226662,71,76,181,75,Right,3,2.300.000,6.4,70,72,Good
227970,59,62,185,70,Right,2,220,1.8,52,66,Good
242489,68,74,174,67,Left,3,1.700.000,3.5,70,44,Good
208730,68,68,182,80,Right,3,775,4.5,66,71,Good
256560,53,67,168,56,Right,2,190,1.3,46,35,Fair
203486,83,83,175,71,Right,4,34.500.000,70,84,65,Excellent
252523,69,78,176,65,Left,4,2.800.000,5,70,59,Good
233030,58,63,183,84,Right,1,220,1.3,12,56,Fair
210750,53,58,181,80,Right,1,100,2.8,21,63,Fair
217095,66,66,183,81,Right,1,525,3.3,21,66,Fair
222621,61,63,186,75,Right,1,275,1.5,18,58,Fair
223933,63,69,197,87,Right,2,700,1.3,62,79,Good
219988,71,72,197,92,Left,3,2.000.000,10.5,74,83,Good
176029,69,69,172,67,Left,4,775,6.5,73,57,Good
257721,59,73,195,89,Left,1,400,1.3,11,53,Fair
256999,51,69,185,76,Left,2,130,1.3,35,68,Fair
228386,75,80,197,90,Right,2,6.500.000,11.5,48,94,Fair
204713,74,74,178,78,Left,4,3.900.000,21.5,75,77,Excellent
246560,62,67,186,83,Right,2,550,1.6,63,88,Good
223899,64,64,183,73,Right,2,550,1.5,64,70,Good
239597,62,72,173,69,Left,3,800,1.4,68,54,Excellent
252489,66,84,180,67,Right,2,1.800.000,1.3,70,66,Good
257371,49,60,179,74,Right,2,90,1.3,54,55,Fair
258591,50,65,183,76,Right,1,80,1.3,11,61,Fair
223876,66,66,176,69,Right,3,600,2.4,68,63,Good
215417,72,74,189,89,Right,1,1.800.000,7,23,69,Fair
236377,57,73,196,87,Right,2,350,1.3,40,75,Fair
256976,59,67,174,73,Left,2,425,1.3,57,48,Good
257664,60,63,178,70,Left,2,300,1.3,62,43,Good
255659,54,72,184,75,Left,2,250,1.3,41,64,Fair
228369,64,73,184,77,Right,1,1.000.000,1.9,24,43,Fair
229981,62,69,191,78,Right,3,725,1.4,61,75,Good
233175,62,67,176,67,Right,3,550,1.7,70,62,Good
231148,65,68,181,74,Right,2,850,7.6,62,80,Good
255874,60,70,187,77,Right,2,475,1.6,59,54,Fair
237248,70,83,178,72,Right,2,3.500.000,6.1,68,74,Good
248745,58,69,181,68,Right,3,400,1.7,62,41,Good
242348,78,81,188,82,Right,3,16.500.000,25,79,76,Excellent
221666,62,62,173,75,Right,3,300,1.4,64,63,Good
239606,65,71,175,70,Left,3,1.000.000,1.3,64,64,Good
258315,60,86,187,76,Left,2,850,1.3,54,71,Fair
225625,66,72,180,70,Right,2,1.200.000,2.9,63,71,Good
250725,63,77,183,69,Left,2,1.000.000,1.3,54,63,Fair
206145,70,74,191,83,Right,1,1.500.000,8.8,22,64,Fair
193244,66,66,188,93,Right,1,250,1.7,20,75,Fair
252718,66,66,179,77,Right,3,775,2.7,66,75,Good
231236,74,80,178,74,Right,4,6.000.000,17,76,55,Excellent
188058,70,70,189,79,Right,3,1.200.000,9.9,67,74,Good
236009,60,75,181,78,Left,2,500,1.3,54,68,Fair
228017,65,71,185,80,Right,3,1.000.000,3,62,68,Good
191783,74,74,176,81,Right,4,4.000.000,20,78,71,Excellent
255527,59,67,177,74,Left,2,425,1.3,60,71,Fair
241134,60,71,192,80,Left,2,475,1.9,57,74,Fair
258745,57,68,180,75,Right,3,325,1.3,57,56,Fair
212106,64,65,176,69,Right,3,625,1.7,64,62,Good
192906,75,75,168,71,Right,4,2.200.000,10.5,78,64,Excellent
255177,57,63,180,81,Right,3,220,1.3,64,75,Fair
234464,65,66,181,77,Right,3,775,2.5,68,65,Good
243559,70,79,176,71,Right,3,3.100.000,9.9,69,32,Good
234171,72,77,182,77,Right,3,3.100.000,13.5,75,58,Good
176357,67,67,186,79,Right,2,300,3.3,63,81,Good
255462,64,78,177,67,Right,3,1.300.000,2.8,69,48,Good
228152,59,67,190,77,Right,2,425,2.2,51,80,Fair
241071,66,76,165,63,Right,3,1.600.000,5,67,47,Good
244789,73,75,181,75,Left,3,3.400.000,12,73,64,Good
173155,71,71,180,78,Left,3,1.300.000,9.9,76,72,Excellent
193301,83,83,176,77,Right,4,33.000.000,110,85,75,Excellent
255198,69,72,185,77,Right,3,1.600.000,6.7,70,70,Good
255032,58,66,173,61,Right,2,375,1.3,59,48,Fair
202940,70,70,170,65,Right,3,1.400.000,45,74,53,Good
234521,65,72,190,85,Left,3,1.300.000,1.3,66,86,Good
220132,79,79,176,69,Right,2,14.500.000,29,73,71,Good
258600,53,72,188,81,Right,1,190,1.3,17,44,Fair
244623,56,71,168,65,Left,3,325,1.3,58,30,Fair
229743,63,68,189,85,Right,2,650,6.2,66,72,Good
254273,59,76,175,67,Right,2,525,1.3,62,49,Good
221373,62,63,183,75,Right,2,425,3,58,73,Good
163155,79,79,193,90,Left,1,400,10.5,25,57,Fair
240660,64,74,186,74,Right,2,1.200.000,3.4,64,70,Good
251071,64,79,179,70,Right,2,1.300.000,1.3,68,54,Good
254789,57,71,180,72,Left,2,350,1.3,59,59,Good
202043,67,68,185,73,Right,3,1.100.000,3.1,64,71,Good
254623,63,75,182,81,Left,2,1.100.000,2.3,66,68,Good
169108,64,64,184,82,Right,1,900,1.5,25,62,Fair
142258,72,72,187,80,Right,1,350,7.4,32,60,Fair
211395,64,65,184,74,Right,3,600,6.4,67,73,Good
220831,70,75,178,69,Right,2,2.200.000,9.9,69,75,Good
155964,65,65,173,78,Right,3,220,1.3,65,71,Good
212940,65,69,179,68,Right,3,900,1.9,64,56,Good
259011,65,80,171,69,Left,3,1.500.000,3,63,40,Good
230132,66,71,175,68,Right,3,1.200.000,2.2,66,55,Good
251421,59,78,181,71,Right,2,525,3.7,61,52,Good
217168,72,75,176,74,Right,2,2.500.000,8.5,67,60,Good
241708,69,80,187,77,Left,2,2.600.000,7.1,62,74,Fair
215155,72,72,170,65,Right,3,2.100.000,11.5,73,68,Good
243735,64,72,190,77,Right,1,1.000.000,1.3,25,41,Fair
213982,64,67,184,72,Right,2,600,3.2,52,75,Fair
222226,67,67,185,80,Left,2,,,51,75,Fair
193182,71,71,185,75,Left,1,1.200.000,15,28,71,Fair
257326,53,68,178,72,Left,3,200,1.3,57,45,Good
237927,61,69,194,83,Left,1,550,1.3,25,41,Fair
194647,68,68,191,86,Right,1,575,2.5,13,66,Fair
233437,70,70,182,78,Left,3,,,67,66,Fair
225019,65,72,181,74,Right,2,1.300.000,9.4,64,68,Good
149697,56,56,185,86,Left,2,20,1.3,45,70,Fair
209526,64,66,175,62,Left,3,600,1.3,62,50,Good
243365,64,68,186,82,Left,2,675,1.3,59,86,Fair
254859,59,78,175,70,Right,2,525,2.2,63,46,Good
234258,67,77,179,68,Left,3,2.000.000,4.4,66,56,Good
256864,51,70,182,72,Left,2,130,1.3,48,57,Good
257776,55,69,180,75,Left,2,275,1.4,45,64,Fair
252574,62,63,187,86,Right,2,325,1.5,52,72,Good
228781,59,66,181,76,Right,2,375,1.3,59,66,Good
230372,68,68,188,82,Right,2,1.200.000,6.4,77,81,Good
251661,55,67,183,75,Right,2,275,1.3,52,39,Good
246848,62,74,182,70,Right,3,875,2.2,67,53,Good
198218,71,71,182,74,Right,3,1.700.000,8.9,69,71,Good
251374,50,61,175,78,Right,2,100,3,43,58,Good
233948,57,63,178,67,Right,2,250,1.7,54,60,Good
202716,68,69,181,81,Left,2,1.300.000,4,66,64,Excellent
254176,65,74,184,80,Right,2,1.300.000,2.5,50,72,Fair
242558,56,66,170,66,Right,2,300,2.6,58,41,Good
239915,61,75,190,84,Right,2,725,1.3,56,82,Good
224624,65,66,182,70,Right,3,700,2.9,58,58,Fair
259314,62,80,185,83,Right,1,800,1.3,19,72,Fair
245337,57,68,187,76,Right,2,325,2.2,55,65,Good
213557,66,67,177,69,Right,3,875,2.2,67,62,Good
201993,61,61,190,86,Left,3,300,1.3,63,80,Good
230237,74,74,181,78,Right,2,3.300.000,11,66,75,Good
251724,58,58,173,68,Left,3,,,60,58,Good
189059,74,74,180,74,Right,3,3.100.000,49,74,76,Good
163600,70,70,193,97,Right,1,475,24,23,71,Fair
242108,53,66,178,72,Right,2,200,1.3,56,56,Good
216755,66,73,179,73,Left,3,1.400.000,1.7,63,61,Good
239446,68,73,179,70,Right,3,1.600.000,3.6,69,56,Good
256848,55,74,180,69,Right,3,300,1.3,58,47,Good
248856,56,81,178,64,Right,2,400,1.3,58,42,Good
148803,74,74,186,83,Right,2,1.300.000,10.5,72,77,Excellent
183907,83,83,192,90,Right,2,22.500.000,80,70,88,Good
243349,63,81,181,74,Right,3,1.100.000,8.9,66,57,Good
252108,61,79,168,61,Right,3,750,1.4,70,52,Good
228607,63,69,186,82,Right,1,550,2.2,24,47,Fair
229915,66,66,181,78,Right,3,775,4.9,67,75,Good
234624,71,71,183,74,Left,2,1.300.000,4.7,69,74,Good
211993,61,64,183,71,Right,2,375,1.3,60,68,Good
240836,60,76,174,70,Right,3,550,1.7,65,48,Good
215616,76,77,178,65,Right,3,8.000.000,27,78,67,Excellent
216939,75,77,193,79,Right,1,4.200.000,6,28,68,Fair
222565,61,64,180,72,Right,3,375,1.3,65,61,Good
227767,63,63,191,83,Left,2,325,1.3,56,78,Good
253975,53,66,185,73,Right,2,200,2.6,50,57,Fair
3281,72,72,188,78,Right,3,675,5.5,75,74,Excellent
204007,59,59,178,75,Right,2,220,1.7,60,46,Good
257035,58,59,180,75,Right,2,200,1.8,49,56,Fair
203668,73,73,180,74,Right,3,2.700.000,14.5,71,61,Excellent
186990,75,76,182,77,Right,1,3.900.000,26,19,73,Fair
244619,63,70,189,83,Left,1,750,1.3,18,61,Fair
247936,61,64,184,73,Right,3,375,1.6,58,63,Good
229779,58,67,190,80,Right,2,375,1.9,46,67,Fair
202429,78,79,187,89,Right,3,13.500.000,24.5,73,80,Good
236875,65,76,188,80,Left,3,1.300.000,4.9,67,76,Good
234848,65,72,171,66,Left,2,1.300.000,2.4,58,61,Good
256274,54,59,185,82,Right,2,130,1.3,41,65,Fair
214007,62,62,172,66,Right,3,375,3.5,61,62,Good
208024,68,69,188,75,Left,2,1.200.000,5.1,63,82,Fair
221349,61,69,182,72,Right,2,650,1.7,58,74,Good
259181,60,70,170,62,Right,3,500,1.3,62,48,Good
156221,69,69,187,81,Right,2,220,4.2,66,76,Excellent
186139,66,66,181,86,Right,3,775,17.5,69,64,Good
204904,71,71,181,74,Right,3,1.500.000,15.5,69,68,Good
232565,60,60,192,84,Right,1,150,1.3,19,60,Fair
219635,67,69,185,78,Left,2,1.000.000,4.8,58,73,Fair
253076,60,67,179,76,Right,2,425,1.3,55,66,Good
237337,62,75,173,65,Right,3,850,3.8,65,36,Good
202079,63,66,190,88,Right,1,425,1.3,30,67,Fair
223724,80,80,175,73,Right,3,18.500.000,37,71,72,Good
222836,68,77,181,69,Right,2,2.300.000,7.9,65,65,Good
186569,79,79,192,87,Right,1,8.500.000,13,22,63,Fair
245008,62,67,180,76,Right,2,500,1.6,61,65,Good
210947,69,69,173,70,Left,3,1.300.000,4.9,69,71,Good
182896,77,77,174,73,Right,3,6.500.000,12,76,65,Excellent
198062,67,67,190,85,Right,2,750,3.1,55,87,Fair
226033,68,68,173,68,Left,2,900,3,63,57,Good
216485,66,70,190,84,Right,3,1.100.000,2.2,70,75,Good
211340,65,65,178,78,Right,2,,,62,66,Fair
183784,62,62,182,77,Left,2,220,1.5,64,68,Good
200551,62,62,176,72,Right,3,300,1.5,64,72,Good
213687,65,69,180,83,Right,2,825,1.7,64,68,Good
242722,65,72,184,80,Right,2,1.200.000,1.6,45,71,Fair
223231,71,75,185,71,Right,3,2.300.000,5.7,74,60,Good
242688,59,75,178,73,Right,2,500,2.1,61,69,Fair
247170,62,68,180,72,Right,2,525,1.3,50,60,Fair
210802,72,75,185,78,Left,2,2.400.000,14,63,76,Fair
253563,68,71,186,84,Right,3,,,71,54,Good
232070,62,62,183,80,Left,2,350,3.1,64,80,Good
257873,59,59,178,72,Right,2,170,1.4,51,68,Fair
253099,55,72,170,77,Left,2,300,1.3,53,65,Good
242372,69,70,180,73,Left,3,1.400.000,5,67,48,Good
184942,80,80,172,68,Right,4,18.500.000,41,82,74,Excellent
227622,66,71,187,83,Right,3,1.200.000,1.8,73,72,Good
233231,70,75,180,72,Right,3,2.200.000,12,70,65,Excellent
206485,66,66,185,79,Right,2,650,2.2,65,75,Fair
188062,65,65,188,78,Left,2,475,1.3,57,68,Good
236033,63,73,186,80,Right,1,825,2.6,16,52,Fair
243133,51,71,177,67,Right,2,130,1.3,48,48,Fair
208862,70,72,184,66,Right,2,1.400.000,4.5,68,69,Fair
212096,78,78,180,77,Right,4,13.500.000,24.5,81,63,Excellent
222420,66,68,178,73,Right,3,1.000.000,3,65,61,Good
247873,53,67,169,67,Left,3,210,1.3,56,44,Good
257170,65,79,189,74,Left,2,1.400.000,2.5,55,72,Fair
238884,56,61,183,82,Right,3,190,2.3,58,74,Good
192316,62,63,189,90,Right,1,275,1.3,15,67,Fair
251677,67,76,176,70,Left,3,2.100.000,3.1,71,62,Good
213404,68,74,189,80,Right,2,1.500.000,8,58,76,Good
245264,65,80,189,82,Right,2,1.500.000,3.1,61,71,Good
247259,57,69,180,75,Right,2,350,1.3,55,56,Good
259247,60,75,175,70,Right,2,,,65,60,Good
224777,59,65,180,64,Right,2,300,1.3,55,48,Fair
239846,71,74,192,90,Right,1,1.700.000,7.3,16,70,Fair
208618,80,80,173,70,Right,4,18.500.000,150,80,57,Excellent
148403,69,69,175,68,Right,3,425,4,64,64,Good
235166,63,69,179,65,Left,2,625,1.3,60,58,Good
200228,74,74,185,86,Right,2,3.100.000,14.5,59,86,Fair
202215,66,66,196,84,Left,1,400,1.7,15,71,Fair
232709,74,80,176,77,Right,3,6.000.000,11,76,71,Good
231826,75,82,185,77,Right,4,10.500.000,19.5,79,60,Excellent
251227,64,69,185,80,Right,2,750,1.8,57,71,Fair
224327,65,65,174,74,Right,2,625,2.5,60,66,Good
247609,59,59,175,68,Left,3,140,1.3,59,44,Fair
163303,67,67,180,80,Right,2,180,2.3,66,68,Good
229515,65,66,185,85,Left,2,675,1.5,62,79,Good
235536,68,79,178,70,Left,2,2.300.000,9.9,67,70,Good
206606,71,71,195,89,Left,2,1.800.000,8.5,68,91,Good
231575,65,71,175,69,Right,3,1.000.000,3.8,62,54,Good
205929,67,67,180,75,Right,3,1.000.000,6.4,71,64,Good
239145,64,73,184,71,Right,2,1.200.000,1.7,66,72,Good
258456,59,74,175,68,Right,2,475,1.3,66,44,Good
242958,67,76,188,80,Right,2,1.900.000,2.2,57,74,Fair
234777,76,82,191,86,Right,1,8.500.000,60,31,69,Fair
255264,59,59,183,75,Left,2,35,1.6,53,66,Fair
231125,66,73,180,66,Left,3,1.500.000,2.2,64,46,Good
258006,52,61,183,75,Right,2,160,1.3,47,56,Good
225536,66,75,170,75,Left,3,1.700.000,4.8,67,52,Good
180281,73,73,171,70,Left,3,1.300.000,10.5,73,58,Excellent
212645,66,69,175,72,Left,2,900,2.1,58,61,Good
244025,63,73,187,80,Right,3,1.000.000,1.8,64,64,Good
162512,64,64,188,89,Right,2,250,2.2,54,87,Fair
221826,60,60,178,68,Right,2,180,1.8,57,71,Good
222709,78,78,182,78,Right,3,9.000.000,34,77,70,Good
255634,59,74,182,68,Right,2,450,1.3,49,46,Fair
254926,62,65,169,65,Right,2,400,2.5,57,63,Fair
210697,73,77,187,77,Right,3,3.400.000,28,72,72,Good
228611,58,58,180,86,Right,1,130,2.3,16,49,Fair
172904,70,70,180,74,Right,3,1.200.000,14,73,66,Excellent
212350,72,73,183,82,Right,3,2.400.000,16,70,77,Good
215495,65,70,187,82,Right,2,825,6.4,65,86,Good
217502,70,70,194,87,Right,1,475,6.5,19,76,Fair
225189,62,70,181,74,Left,3,775,4.9,66,60,Good
206313,67,67,181,68,Right,2,900,2.3,69,73,Good
221430,70,73,181,80,Right,3,1.900.000,6.1,67,77,Good
163616,68,68,180,83,Left,1,190,1.8,22,73,Fair
183442,69,69,182,77,Right,3,1.100.000,5.1,70,63,Excellent
240123,64,81,188,83,Left,1,1.300.000,2.6,24,64,Fair
254530,55,70,192,80,Right,1,250,1.3,12,62,Fair
202350,70,70,183,78,Right,4,1.400.000,7.2,70,79,Excellent
205495,70,71,185,74,Right,3,1.700.000,15,68,85,Good
251732,59,59,180,70,Right,3,,,65,64,Good
200697,66,66,196,93,Left,2,650,4,54,83,Fair
230221,68,68,179,72,Right,2,1.100.000,6.4,56,63,Good
250820,57,57,179,70,Right,2,120,3.1,60,60,Good
239903,60,68,191,83,Left,2,475,1.7,48,76,Good
224798,66,69,175,63,Right,4,1.000.000,2.2,66,37,Good
251698,77,77,172,69,Right,4,,,78,57,Good
207502,66,66,183,74,Left,2,550,1.5,60,61,Good
251362,68,68,189,80,Left,2,1.000.000,3.4,63,80,Good
244863,71,80,170,68,Left,3,3.800.000,9.9,75,52,Excellent
247062,64,72,173,72,Right,2,1.200.000,2.3,56,73,Fair
