id,rating,reput,worth,wage,ht_cm,preferred_foot,work_rate,pace,shooting,finishing,dribbling
233299,71,1,1194,15.708,72 in,Left,High,72,71,70,66
211009,72,1,1194,24.406,188,Right,Medium,67,46,40,55
188917,65,1,1044,11.903,72 in,Left,High,81,46,37,61
201519,82,2,3128,45.608,177,Right,Medium,77,75,69,76
200294,63,1,1028,10,181,Right,Medium,68,61,55,65
189558,68,1,1071,11.903,194,Right,Medium,40,45,35,52
242287,73,1,1432,15.165,177,Left,High,88,58,55,76
254344,67,1,1093,12.446,172,Right,High,79,60,59,69
260232,63,1,1086,10,185,Left,Medium,72,56,45,75
183277,85,4,4752,140.2,175,Right,Medium,84,80,78,89
259274,53,1,1015,10,71 in,Left,Medium,66,24,19,36
262902,62,1,1033,10.027,194,Right,Medium,58,32,29,44
238065,64,1,1067,10.815,72 in,Right,High,80,55,53,67
221875,71,1,1114,16.252,71 in,Right,Medium,61,62,56,63
211385,72,1,1165,27.124,168,Left,High,75,61,53,73
239211,69,1,1129,11.903,72 in,Right,High,55,69,72,66
231866,86,3,6845,104.864,75 in,Right,Medium,61,70,64,78
264438,63,1,1086,10.217,185,Right,Medium,66,59,67,66
233927,81,2,3777,45.064,180,Left,High,74,75,74,85
263795,52,1,1004,10.815,76 in,Right,High,34,54,58,45
205893,63,1,1030,10,180,Right,Medium,67,37,22,47
221281,69,1,1129,15.165,188,Right,Medium,50,32,23,52
259096,61,1,1058,13.534,70 in,Right,High,71,50,45,59
225169,70,1,1129,12.446,169,Left,High,78,67,69,72
228307,62,1,1042,10.815,69 in,Right,High,82,57,54,64
235742,57,1,1026,10.815,71 in,Right,Medium,75,54,59,56
251776,67,1,1086,10,70 in,Left,Medium,67,32,33,62
230355,75,1,1129,15.708,174,Right,Medium,64,64,63,71
264206,53,1,1013,11.903,67 in,Right,Medium,67,48,48,54
221120,72,1,1208,13.534,188,Right,High,66,73,76,72
243669,64,1,1093,13.534,72 in,Right,High,75,62,65,67
240738,62,1,1033,10.272,72 in,Right,High,91,57,58,65
184344,85,3,2262,69.528,190,Right,Medium,64,58,48,69
232462,69,1,1078,12.446,171,Right,High,71,70,70,68
205045,67,1,1067,13.534,190,Right,Medium,63,35,28,52
244375,67,1,1078,10,180,Left,High,66,51,39,42
203069,66,1,1060,12.446,183,Right,Medium,68,60,60,64
227878,66,1,1086,11.359,70 in,Right,Medium,68,52,51,62
247677,59,1,1024,11.359,180,Right,High,73,60,64,57
192561,70,1,1114,13.534,184,Right,High,73,69,72,66
258404,50,1,1008,10,173,Right,Medium,68,37,35,49
261195,64,1,1093,10.815,180,Right,High,80,66,64,64
222379,64,1,1086,11.359,184,Right,High,60,52,41,59
243102,56,1,1022,10.815,73 in,Right,Low,66,37,34,42
220093,81,3,2803,39.628,185,Right,High,84,64,64,79
231886,68,1,1114,11.903,180,Right,High,78,59,60,67
243491,62,1,1071,10.272,72 in,Right,High,66,58,66,67
233272,67,1,1086,11.359,74 in,Right,Medium,65,58,51,61
261439,62,1,1053,10,71 in,Left,Medium,68,26,23,57
256967,64,1,1048,10.272,185,Left,Medium,60,28,25,44
192169,66,1,1024,10.272,180,Right,Medium,39,57,58,58
216218,67,1,1093,12.446,73 in,Right,High,72,68,70,64
251281,65,1,1071,10.272,73 in,Right,Medium,59,56,50,62
170320,76,2,1280,24.95,73 in,Right,Medium,73,67,64,74
222197,64,1,1035,11.359,166,Left,High,76,50,46,60
261881,53,1,1016,11.903,70 in,Right,Medium,72,52,56,52
234986,73,1,1316,24.95,186,Right,Medium,65,35,26,46
197240,69,1,1100,11.359,72 in,Right,Medium,69,69,67,69
241202,77,1,2551,52.132,183,Right,Medium,93,78,82,74
252254,64,1,1062,10.815,70 in,Left,Medium,67,37,38,59
254509,61,1,1033,10.136,185,Right,Medium,51,22,17,37
230488,73,1,1244,15.708,183,Right,High,69,69,62,74
237942,79,1,2875,25.494,175,Left,High,82,34,20,73
189701,69,1,1031,12.446,185,Right,Medium,50,56,53,51
243926,63,1,1030,10.272,184,Right,Medium,79,36,31,57
231856,72,1,1237,13.534,172,Right,High,78,60,54,69
198553,72,1,1122,18.426,175,Right,High,84,48,32,70
256316,57,1,1024,10.163,191,Left,Medium,66,34,30,40
238061,60,1,1039,10,185,Right,High,63,55,55,62
262740,64,1,1093,10.245,177,Left,High,75,59,58,63
229923,69,1,1129,16.795,180,Right,Medium,84,64,68,75
215716,75,1,1468,38.541,189,Right,Medium,63,76,76,66
235347,65,1,1100,10.272,185,Left,High,71,52,46,62
211848,67,1,1071,11.903,71 in,Right,High,75,66,66,67
263572,58,1,1035,10.163,73 in,Left,Medium,61,60,63,55
248097,65,1,1049,10.815,73 in,Right,High,75,45,44,58
261420,55,1,1022,10,165,Right,Medium,76,46,46,60
262793,61,1,1049,10.815,171,Left,Medium,71,38,31,57
234279,66,1,1053,11.903,67 in,Right,Medium,75,48,44,67
252961,71,1,1302,19.514,187,Right,Low,69,37,32,62
232521,66,1,1078,11.903,193,Left,Medium,47,26,23,41
257075,64,1,1107,10.815,169,Right,High,76,56,60,71
205862,66,1,1051,10.815,183,Right,Medium,63,51,44,60
253296,67,1,1150,10,182,Right,Medium,70,41,42,54
258350,69,1,1150,12.446,69 in,Right,High,86,67,67,77
197945,64,1,1040,11.359,185,Right,High,68,63,65,56
257193,56,1,1024,10.815,68 in,Right,Medium,70,59,63,62
235380,63,1,1053,11.359,72 in,Right,Medium,72,63,61,60
232008,73,1,1324,20.601,171,Left,High,77,56,55,70
241031,72,1,1316,13.534,188,Right,Medium,60,37,31,50
204043,69,1,1078,10,184,Right,Medium,70,52,39,57
199577,76,1,1504,19.514,185,Right,Medium,58,40,35,57
222477,64,1,1057,11.359,68 in,Right,Medium,67,56,48,64
227629,63,1,1078,10.815,170,Left,Medium,73,60,61,64
257482,60,1,1039,12.446,76 in,Right,Low,55,33,30,47
263303,58,1,1021,10.027,173,Right,High,74,37,38,53
240638,67,1,1150,11.359,73 in,Right,Medium,76,61,59,69
247967,62,1,1021,10.815,69 in,Left,High,65,36,32,58
201257,66,1,1042,10.815,69 in,Right,High,67,63,60,63
228827,68,1,1122,11.359,176,Right,Medium,81,56,53,64
216352,84,3,3669,80.401,181,Right,Medium,69,74,69,76
259268,60,1,1046,10.815,180,Right,Medium,84,57,60,63
260941,60,1,1042,10,191,Right,Medium,66,60,64,57
263093,54,1,1017,10.815,69 in,Right,Medium,74,55,62,52
198825,59,1,1015,11.359,175,Right,High,69,58,60,54
227503,73,1,1432,22.232,183,Right,Medium,85,69,72,72
205961,67,1,1067,11.903,72 in,Right,Medium,58,45,39,64
221525,61,1,1028,11.359,73 in,Right,Low,50,27,23,41
182184,73,1,1143,23.319,73 in,Right,Medium,49,62,61,64
259476,52,1,1012,10,71 in,Right,Medium,60,38,32,45
260809,54,1,1016,10.272,185,Left,Medium,75,54,59,60
260652,67,1,1071,10.815,68 in,Right,Medium,81,67,67,67
239200,70,1,1150,12.99,176,Right,High,71,60,60,68
245084,69,1,1150,14.621,72 in,Right,High,73,49,47,73
243041,65,1,1114,10.272,180,Left,Medium,80,50,47,68
53655,65,2,1016,10.272,190,Left,High,29,65,64,63
230493,73,1,1215,27.124,175,Right,High,80,65,65,75
243989,72,1,1143,14.077,185,Right,High,53,66,65,66
241523,68,1,1194,18.97,182,Right,High,74,69,72,64
252220,56,1,1022,10.272,181,Right,Medium,68,49,48,54
262050,50,1,1006,10,72 in,Right,Medium,58,24,21,21
245278,73,1,1468,13.534,187,Right,High,79,47,42,75
210047,76,2,1504,29.299,74 in,Right,High,58,67,60,66
231912,63,1,1071,10.272,185,Right,Medium,62,48,38,58
263392,56,1,1022,10.027,178,Left,Medium,67,47,48,52
242547,67,1,1086,12.446,73 in,Left,Medium,68,42,36,66
205072,65,1,1044,10.815,73 in,Right,Medium,66,52,47,60
257804,67,1,1150,11.903,76 in,Right,Low,55,36,31,39
242768,69,1,1143,10,183,Right,Medium,76,68,68,68
259063,53,1,1016,10.027,173,Right,Medium,75,44,44,62
223879,71,1,1114,10.245,185,Left,High,68,73,75,65
240273,76,1,2190,36.366,182,Right,High,78,64,63,79
247822,62,1,1064,10.054,158,Right,High,71,42,42,64
260882,55,1,1019,10,175,Right,Medium,73,52,54,54
242500,65,1,1033,11.359,188,Right,Medium,64,35,31,33
257179,76,1,2081,13.534,186,Left,Medium,79,30,23,49
239704,73,1,1273,12.99,72 in,Left,High,75,43,34,69
232053,62,1,1044,10.815,178,Right,High,93,54,60,60
262382,59,1,1033,10.272,71 in,Left,Medium,53,46,40,62
234948,67,1,1107,12.446,68 in,Right,High,73,61,56,73
203757,77,1,1757,37.454,184,Left,Medium,80,75,77,76
258071,61,1,1049,10.815,71 in,Left,Medium,62,32,25,42
259129,50,1,1009,10,192,Right,Low,55,25,19,22
214666,60,1,1019,10.815,183,Right,Medium,57,46,39,61
212883,76,1,1612,47.783,186,Right,Medium,65,55,46,69
219709,71,1,1165,17.339,183,Left,High,69,45,29,67
225018,73,2,1223,35.279,180,Right,High,73,71,68,70
242614,70,1,1158,13.534,190,Right,Medium,61,46,46,53
228699,69,1,1136,12.446,191,Left,Low,47,36,21,60
263022,57,1,1024,10,185,Right,Medium,56,21,19,28
220491,67,1,1078,13.534,71 in,Right,High,77,60,60,73
248870,68,1,1215,17.339,172,Right,Medium,73,54,47,67
258558,49,1,1007,10,167,Right,Medium,71,47,46,52
261257,63,1,1093,10,73 in,Left,High,82,62,68,70
208559,60,1,1026,10,75 in,Left,Medium,72,58,61,56
258442,62,1,1062,10.272,70 in,Right,Medium,68,46,43,55
256098,67,1,1179,12.446,69 in,Right,Medium,75,59,61,72
264030,50,1,1010,10,180,Right,High,68,35,28,49
230257,71,1,1150,15.708,68 in,Right,High,72,68,66,72
215292,70,1,1055,14.077,180,Right,Medium,64,71,70,68
239441,71,1,1302,17.339,183,Right,Medium,87,66,67,78
244490,66,1,1129,12.99,184,Right,Medium,61,27,23,51
264411,56,1,1026,10,190,Right,Low,61,31,24,32
232338,63,1,1028,10.272,183,Right,Medium,53,23,18,33
200309,66,1,1053,10.815,188,Right,High,88,46,45,63
262801,68,1,1086,10,178,Right,Medium,73,66,70,63
244140,62,1,1067,10.272,179,Right,Medium,73,53,55,69
231184,68,1,1129,11.359,188,Right,Medium,65,68,71,70
243253,69,1,1223,14.077,178,Left,High,69,61,62,73
227550,72,1,1136,10.19,185,Right,Low,33,27,21,44
199692,74,1,1208,28.755,72 in,Right,Low,59,43,37,56
228007,67,1,1086,10.815,176,Left,Medium,74,59,54,68
231111,71,1,1136,17.339,76 in,Left,Medium,62,32,27,57
239636,63,1,1035,11.359,197,Right,Medium,43,55,61,62
226041,64,1,1026,10,70 in,Right,Medium,59,31,31,46
260183,64,1,1048,10,174,Right,Medium,77,57,55,65
258365,68,1,1179,12.446,72 in,Right,Medium,67,42,40,61
239952,65,1,,,75 in,Right,Low,54,31,26,32
238179,62,1,1058,10.815,195,Left,Medium,55,28,22,41
250959,67,1,1165,13.534,72 in,Left,Medium,64,53,47,65
222206,65,1,1058,10.815,171,Right,High,83,64,66,68
240498,67,1,1107,12.446,69 in,Right,High,72,64,60,72
244837,65,1,1078,10.272,68 in,Right,Medium,75,39,31,61
222028,79,2,2659,18.426,186,Right,Low,59,60,65,76
238190,66,1,1129,12.446,175,Left,High,79,53,54,69
264572,62,1,1064,10,69 in,Left,High,71,56,55,62
251041,65,1,1035,10.815,175,Left,Medium,72,33,24,57
259343,54,1,1019,10.272,173,Right,Medium,67,27,25,51
230349,77,1,1648,28.212,70 in,Left,Medium,65,65,65,56
247124,71,1,1259,16.795,178,Left,Medium,75,56,53,71
238765,63,1,1071,10.272,69 in,Right,High,79,44,38,64
213388,76,2,1540,33.104,175,Right,Medium,73,69,68,78
257399,64,1,1114,10.272,185,Right,Medium,69,62,63,64
157703,70,1,1030,12.99,74 in,Right,Medium,36,47,40,50
203357,67,1,1078,12.446,178,Left,Medium,67,39,47,64
251320,63,1,1037,11.359,76 in,Right,Medium,53,25,23,48
260867,62,1,1071,10,173,Right,High,82,50,49,62
197890,71,2,1086,13.534,72 in,Right,Medium,69,41,51,54
185018,67,1,1057,11.359,177,Right,Medium,62,65,60,64
174669,67,1,1024,11.359,175,Right,High,58,53,41,65
258783,65,1,1093,10.815,70 in,Right,Medium,67,46,40,62
248707,57,1,1022,10.082,188,Right,Medium,62,24,18,30
236197,61,1,1022,12.446,187,Right,Medium,36,68,71,45
234819,73,1,1259,17.339,180,Right,High,85,73,75,77
204838,83,3,3561,74.964,74 in,Right,High,72,82,84,84
251217,74,1,1468,28.212,181,Right,Medium,70,67,62,76
203283,68,1,1086,12.446,181,Right,Medium,73,66,67,68
210521,69,1,1100,15.165,73 in,Right,Medium,64,70,70,68
165191,67,1,1035,12.99,185,Right,Medium,63,67,68,62
230107,73,1,1295,24.95,183,Right,Medium,73,58,55,73
213502,61,1,1028,10.054,183,Right,Medium,37,28,23,50
259128,57,1,1021,11.903,169,Right,Medium,80,26,24,55
215334,71,1,1129,17.339,75 in,Right,Medium,46,74,72,71
261108,54,1,1022,10,69 in,Right,Medium,67,45,45,56
207902,63,1,1028,10.815,72 in,Right,Medium,61,61,60,59
229207,68,1,1114,11.903,178,Left,High,68,63,66,68
212138,71,1,1158,19.514,175,Right,High,92,57,59,66
252868,60,1,1039,10.109,189,Right,Medium,71,24,20,49
188674,67,1,1058,12.99,182,Right,High,65,66,66,67
190235,62,1,1022,10.815,72 in,Right,Medium,62,37,38,55
228415,73,1,1266,16.252,173,Right,High,76,57,57,75
220649,71,1,1143,12.99,183,Right,Medium,77,67,69,72
263014,63,1,1078,10.815,181,Right,Medium,84,61,62,65
234290,65,1,1107,14.077,77 in,Right,Medium,47,21,16,54
242181,67,1,1100,12.446,72 in,Left,High,68,49,48,68
241307,55,1,1005,10.815,176,Left,High,68,27,22,56
223710,75,1,1468,37.454,194,Left,High,56,75,77,69
243117,55,1,1012,10.815,74 in,Right,Medium,63,55,56,54
186551,75,1,1280,21.144,65 in,Right,High,86,65,65,73
233948,57,1,1017,10.815,175,Right,Medium,70,56,56,58
233408,59,1,1035,11.359,192,Right,Medium,58,57,60,54
222045,67,1,1078,11.359,183,Right,Medium,63,50,51,55
206534,78,2,2081,54.306,185,Left,High,73,78,82,70
251273,60,1,1039,11.359,182,Right,High,77,51,49,65
259346,57,1,1013,10,180,Right,Medium,70,48,41,55
244694,67,1,1165,12.99,168,Right,High,81,58,65,71
243428,60,1,1039,10,183,Right,Medium,61,25,19,41
259341,59,1,1035,10,173,Left,Medium,65,32,27,65
225584,66,1,1064,11.359,172,Right,High,83,61,58,66
227911,70,1,1172,12.446,169,Right,Medium,68,63,61,71
230288,67,1,1071,15.165,72 in,Right,Medium,81,69,77,74
263759,66,1,1158,16.252,179,Right,High,82,62,59,64
191154,67,1,1060,10.815,172,Right,High,77,65,66,70
240506,61,1,1035,10.19,65 in,Left,Medium,74,47,47,64
215042,70,1,1053,14.077,170,Right,High,77,66,65,71
204920,64,1,1028,10.815,186,Right,High,68,52,52,59
251386,57,1,1024,10.815,72 in,Right,Medium,65,40,34,58
237647,70,1,1158,16.795,183,Left,Medium,69,65,63,71
236388,63,1,1069,12.446,70 in,Right,Medium,81,56,56,67
261549,48,1,1007,10,162,Right,High,61,26,25,48
198023,74,1,1223,20.057,69 in,Right,Medium,73,47,36,65
230980,60,1,1017,10.163,190,Right,Medium,58,42,39,48
261208,65,1,1051,10.815,173,Right,Medium,68,54,52,63
261935,48,1,1006,10.815,71 in,Right,Medium,60,40,35,38
157960,73,2,1086,14.621,176,Right,High,64,70,62,75
261763,51,1,1008,10.19,72 in,Right,Medium,57,22,15,23
204445,67,1,1049,11.359,180,Right,Medium,68,43,38,63
258497,63,1,1078,10.815,71 in,Right,High,72,62,63,62
241489,69,1,1201,15.165,186,Right,Medium,54,60,66,68
259306,64,1,1107,10.815,179,Left,High,70,54,52,70
199053,66,1,1049,13.534,73 in,Right,High,72,65,73,63
241239,60,1,1026,10.815,71 in,Right,High,73,60,63,57
263432,63,1,1037,11.359,182,Left,Medium,67,32,30,67
237679,74,1,1685,21.144,187,Right,Medium,82,69,72,81
239042,61,1,1026,12.446,176,Right,Medium,63,56,53,61
262634,60,1,1039,10,185,Right,Medium,67,33,29,56
246646,78,2,3272,33.648,69 in,Right,High,73,58,55,80
213577,78,1,2009,24.406,72 in,Right,High,78,76,78,78
255963,70,1,1143,10.082,174,Right,Medium,66,55,44,68
177320,68,1,1040,12.446,75 in,Right,Medium,42,54,53,58
213597,73,1,1252,19.514,179,Right,High,79,69,67,74
227287,67,1,1093,12.446,183,Right,Medium,61,60,59,67
251170,60,1,1042,10.272,186,Right,High,55,62,66,51
233745,59,1,1035,10.272,179,Right,Medium,78,53,54,65
206123,66,1,1064,11.359,169,Right,Medium,77,61,62,70
221244,67,1,1071,10.815,182,Right,Medium,74,64,67,65
206207,66,1,1062,10.272,191,Right,Medium,52,47,37,60
205989,75,2,1468,41.259,72 in,Right,Low,66,56,54,66
247197,68,1,1100,12.446,180,Right,Medium,83,32,27,61
263157,55,1,1026,10.054,187,Right,Medium,66,26,22,32
190697,71,1,1107,22.232,74 in,Right,Medium,67,43,36,52
236498,74,1,1432,28.755,191,Left,Medium,75,75,77,80
258721,56,1,1022,10.272,68 in,Right,Medium,59,49,45,62
212404,79,2,2334,51.588,185,Left,High,79,71,61,85
254741,65,1,1017,10,175,Right,Medium,69,30,32,54
240992,67,1,1093,12.446,181,Right,Medium,69,64,67,67
220886,68,1,1114,11.359,183,Right,Medium,54,45,39,58
238274,72,1,1338,16.252,182,Right,Medium,83,69,69,71
241160,60,1,1042,15.165,172,Left,Medium,61,45,41,61
214776,68,1,1086,12.99,183,Right,Medium,76,62,61,70
223581,69,1,1066,14.077,171,Right,Medium,56,59,60,60
203363,68,1,1086,10.815,77 in,Left,Medium,43,47,38,35
227791,62,1,1024,10.272,72 in,Right,High,72,40,38,57
190276,73,1,1143,14.077,192,Right,Medium,42,39,26,39
232646,73,1,1432,12.99,170,Left,Medium,73,50,48,76
237429,70,1,1129,13.534,72 in,Right,Medium,51,31,31,37
189237,65,1,1040,11.903,71 in,Left,Medium,68,62,60,63
255536,66,1,1129,11.903,188,Right,Medium,57,27,21,36
217217,69,1,1069,11.903,177,Right,Medium,47,57,51,62
259926,59,1,1040,11.903,180,Right,Medium,73,56,60,57
165536,75,1,1107,16.252,184,Right,Medium,33,33,26,49
210828,73,2,1237,18.426,194,Right,Medium,57,44,54,52
187858,72,1,1165,17.339,180,Right,High,71,72,68,74
213509,68,1,1071,14.077,193,Right,Medium,40,39,42,25
259779,66,1,1060,10,71 in,Left,Medium,62,69,72,65
257040,53,1,1016,10,190,Right,Medium,63,28,25,28
231502,62,1,1028,11.359,71 in,Right,High,72,61,61,63
230291,71,1,1136,16.795,72 in,Right,High,82,67,72,75
243401,70,1,1259,12.99,176,Right,Medium,83,63,65,74
232076,65,1,1042,10,181,Right,High,73,58,62,59
210801,67,1,1071,11.359,69 in,Right,Medium,85,66,64,70
186556,71,1,1107,10.136,176,Right,Medium,77,69,70,75
242489,69,1,1136,12.446,177,Left,Medium,80,63,63,73
222163,68,1,1069,12.446,173,Right,High,81,67,68,66
246104,78,1,3381,15.708,190,Right,Medium,77,74,74,83
240496,63,1,1078,14.621,185,Left,Low,53,33,26,49
241522,72,1,1345,17.883,75 in,Right,High,71,70,70,73
247668,68,1,1187,11.903,69 in,Left,High,88,61,53,74
235643,63,1,1039,10.815,184,Right,Medium,67,29,24,44
260681,52,1,1013,10.272,168,Right,Low,59,29,26,48
261050,70,1,1288,11.359,170,Left,High,78,61,62,77
198628,67,1,1071,10,185,Right,Medium,71,63,64,66
259398,58,1,1030,12.446,72 in,Left,Medium,59,28,20,30
263597,57,1,1028,10.272,70 in,Right,High,71,58,60,60
261240,55,1,1013,10,190,Left,High,74,51,52,53
224020,66,1,1060,10,70 in,Right,Medium,72,65,71,69
173155,71,1,1086,11.903,180,Left,High,78,66,60,68
199479,63,1,1028,10.272,191,Right,Medium,53,37,30,55
226162,79,3,2911,42.89,172,Right,High,73,73,73,81
195671,72,1,1143,17.883,188,Right,Medium,50,75,74,63
212013,67,1,1062,10,71 in,Right,Medium,69,48,45,59
241040,65,1,1107,10.815,72 in,Right,Medium,73,35,32,55
246834,65,1,1067,11.359,170,Right,High,72,62,59,69
239738,68,1,1187,12.446,178,Left,Medium,69,41,36,57
205895,75,1,1338,14.077,69 in,Right,High,72,65,62,73
261815,58,1,1037,10.272,67 in,Left,High,62,43,37,57
263518,65,1,1107,11.359,71 in,Left,Low,65,38,34,63
222358,68,1,1086,10,173,Right,Medium,75,62,59,71
237376,70,1,1136,12.99,69 in,Right,High,79,63,60,67
184156,66,1,1044,12.446,174,Right,High,70,57,54,66
227498,64,1,1049,10.815,71 in,Right,High,83,60,62,63
230394,70,1,1129,17.883,179,Left,Medium,82,61,62,73
255592,65,1,1078,10.272,67 in,Right,High,68,63,64,66
260484,56,1,1024,10,175,Left,Medium,68,56,57,49
225237,60,1,1035,10.136,176,Right,Medium,65,56,58,60
195363,73,2,1179,16.252,75 in,Right,Medium,59,53,38,59
221961,64,1,1044,10,67 in,Left,Medium,77,38,45,59
254307,51,1,1012,10,67 in,Right,Medium,71,51,55,56
221174,77,2,1757,10.272,179,Right,High,90,82,81,76
263418,61,1,1055,10.815,69 in,Right,Medium,64,65,64,56
199392,70,1,1078,13.534,174,Right,High,72,53,39,71
253465,64,1,1100,15.165,183,Right,High,78,39,33,57
243286,64,1,1048,11.359,188,Right,Medium,67,35,35,45
186745,73,1,1071,15.708,65 in,Left,Medium,72,68,69,75
188152,82,3,3164,30.386,70 in,Right,High,78,79,78,81
229815,65,1,1046,12.446,74 in,Right,Medium,58,31,21,31
229742,65,1,1107,11.903,73 in,Right,Medium,71,50,31,66
244859,64,1,1086,10.815,75 in,Right,Medium,63,32,29,57
206408,68,1,1086,10.815,188,Right,Medium,46,71,71,58
256307,65,1,1129,10.815,68 in,Right,High,73,55,56,72
259683,62,1,1058,10,180,Right,Medium,59,24,21,30
242612,65,1,1129,10.815,67 in,Right,High,88,57,62,68
262845,58,1,1031,10.082,188,Left,Medium,64,24,20,40
263021,60,1,1017,11.359,190,Right,Medium,53,35,34,31
198213,73,2,1187,16.252,188,Right,Medium,51,75,75,73
250818,69,1,1223,15.165,186,Left,High,76,69,71,66
165531,73,1,1100,17.883,70 in,Right,High,77,70,73,72
181971,69,1,1049,15.165,181,Right,Medium,67,63,61,62
228518,71,1,1187,15.708,73 in,Right,Medium,67,35,33,54
248118,61,1,1055,10.272,177,Right,Medium,75,52,51,63
246427,64,1,1062,10.815,69 in,Right,Medium,70,56,58,70
252547,61,1,1048,10.272,69 in,Left,Medium,75,34,31,57
202648,79,1,2442,22.775,180,Right,Medium,66,75,70,79
236786,77,2,2118,32.561,184,Right,Medium,84,77,78,76
232278,70,1,1136,15.165,66 in,Right,High,78,63,60,73
210935,82,2,3417,37.454,183,Left,Medium,79,80,80,83
191108,66,1,1042,10.815,180,Right,High,67,61,59,65
252485,67,1,1114,11.903,183,Left,High,79,68,67,63
235442,65,1,1093,10,185,Right,Medium,70,25,24,29
203884,71,1,1129,22.775,184,Right,Low,61,32,26,62
262048,54,1,1015,10,71 in,Right,Medium,62,34,28,42
234897,62,1,1037,10.815,183,Right,Medium,73,56,58,57
258284,61,1,1051,10.815,66 in,Left,High,69,49,43,68
208534,70,1,1129,23.863,189,Right,Medium,54,40,44,55
172522,80,2,2045,30.386,181,Right,Medium,74,77,75,76
258342,54,1,1016,10.272,72 in,Right,Medium,69,29,25,46
263217,62,1,1062,10.027,176,Right,Medium,76,36,35,61
236703,73,1,1432,20.601,71 in,Left,High,86,59,57,72
255564,60,1,1042,10.082,174,Left,High,68,46,46,68
258703,54,1,1019,10.217,71 in,Right,Medium,67,54,56,55
215735,69,1,1100,10.082,67 in,Right,Medium,85,68,70,84
200302,71,1,1114,15.165,175,Left,Medium,68,45,24,64
207791,77,2,1901,46.695,192,Right,Medium,82,70,74,75
258273,63,1,1078,10.815,173,Right,Medium,77,57,57,66
185103,78,3,1309,39.628,187,Left,High,63,74,60,76
200888,81,3,2587,55.937,188,Right,Medium,64,63,57,75
